54.29563492063493 333.10293319841253 [7, 9, 7, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 0, 3, 2, 15, 11, 1, 15, 7, 11, 9, 9, 1, 3, 3, 15, 14, 10, 5, 8, 0, 2, 9, 11, 4, 5, 9, 7, 9, 11, 4, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 15, 4, 12, 9, 0, 13, 9, 7, 3, 11, 0, 7, 9, 0, 8, 9, 4, 7, 11, 4, 11, 9, 9, 5, 9, 7, 3, 11, 4, 8, 0, 11, 5, 0, 1, 15]
55.86904761904763 256.19601808730164 [11, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 8, 4, 11, 3, 7, 9, 5, 7, 4, 11, 9, 4, 12, 9, 11, 5, 9, 7, 11, 0, 3, 11, 7, 7, 11, 12, 9, 5, 8, 0, 4, 11]
55.86904761904763 256.19601808730164 [11, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 8, 4, 11, 3, 7, 9, 5, 7, 4, 11, 9, 4, 12, 9, 11, 5, 9, 7, 11, 0, 3, 11, 7, 7, 11, 12, 9, 5, 8, 0, 4, 11]
55.523809523809526 256.6131422539683 [11, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 11, 4, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 8, 4, 11, 3, 7, 9, 11, 4, 7, 5, 9, 7, 3, 11, 4, 8, 11, 3, 0, 11, 4, 5, 9, 7, 3, 12, 9, 5, 8, 0, 4, 11]
55.94642857142858 253.6623452440476 [4, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 9, 2, 11, 7, 5, 9, 7, 11, 0, 3, 11, 11, 4, 5, 8, 9, 4, 12, 11, 7, 4, 7, 9, 5, 9, 4, 11, 3, 11, 4, 8, 0, 3, 4, 11]
55.2857142857143 276.8495609841269 [7, 9, 7, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 0, 3, 15, 7, 2, 7, 9, 3, 11, 4, 8, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 7, 0, 11, 3, 7, 9, 5, 11, 4, 5, 9, 7, 3, 1, 11, 0, 1, 15, 7, 11, 9, 9, 0, 1, 11, 0, 9, 4, 7, 9, 5, 4, 11, 3, 3, 11, 12, 0, 8, 4, 11, 3, 11, 4, 9, 5, 9, 7, 4, 7, 11, 12, 4, 9, 8, 9, 7, 15]
57.57142857142856 234.78322215873018 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 11, 4, 5, 4, 4, 11, 9, 9, 0, 8, 4, 11, 3, 7, 9, 5, 7, 3, 0, 8, 4, 8, 9, 11, 3, 11, 4, 9, 5, 9, 7, 4, 7, 11, 3, 11, 3, 4, 4, 11, 7, 9, 11, 7, 9, 3, 11, 4, 5, 9, 11, 2, 9]
57.553174603174604 240.37293834920635 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 8, 4, 7, 9, 4, 11, 4, 3, 7, 9, 5, 11, 5, 8, 0, 2, 9, 11, 4, 5, 9, 7, 3, 11, 7, 8, 11, 3, 0, 11, 9, 9]
56.89285714285714 243.76293051984126 [7, 11, 9, 5, 11, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 11, 4, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 8, 4, 11, 3, 7, 8, 9, 7, 11, 9, 11, 3, 0, 11, 4, 5, 9, 7, 3, 11, 4, 8, 3, 11, 11, 9, 9, 1, 8, 5, 7, 9]
56.77142857142858 247.62654469444445 [11, 11, 9, 5, 11, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 11, 4, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 8, 4, 11, 3, 7, 9, 5, 7, 4, 11, 9, 4, 12, 8, 0, 3, 4, 0, 11, 11, 3, 7, 7, 11, 4, 4, 5, 8, 9, 7, 11, 9]
57.17261904761904 241.16450535119046 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 11, 4, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 7, 5, 9, 7, 5, 8, 1, 9, 9, 11, 11, 3, 9, 7, 11, 8, 0, 3, 4, 0, 11, 11, 3, 7, 7, 11, 4, 4, 5, 8, 9, 9]
53.73452380952381 388.940358301587 [7, 9, 7, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 0, 3, 2, 15, 11, 1, 15, 7, 11, 13, 10, 13, 14, 11, 9, 14, 0, 11, 15, 13, 10, 0, 0, 6, 15, 15, 0, 2, 11, 4, 5, 9, 7, 2, 4, 3, 0, 8, 4, 11, 3, 11, 4, 9, 12, 7, 12, 6, 1, 15, 4, 12, 9, 11, 11, 5, 4, 3, 11, 0, 7, 9, 0, 15, 4, 12, 9, 11, 11, 5, 4, 3, 11, 0, 7, 9, 0, 8, 4, 5, 11]
53.74206349206349 370.30832941666637 [11, 9, 7, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 0, 3, 15, 7, 5, 0, 15, 7, 11, 9, 9, 1, 3, 3, 15, 14, 15, 1, 6, 12, 7, 5, 9, 4, 11, 3, 11, 4, 8, 0, 3, 4, 2, 7, 0, 8, 9, 5, 4, 11, 15, 4, 13, 15, 12, 2, 9, 0, 13, 10, 9, 4, 11, 3, 11, 0, 11, 1, 15, 9, 0, 8, 7, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11, 9]
53.98809523809525 369.6820683809523 [7, 9, 7, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 0, 3, 2, 15, 11, 1, 15, 7, 11, 9, 9, 1, 3, 3, 15, 14, 10, 13, 0, 9, 12, 4, 15, 6, 3, 11, 0, 2, 11, 4, 5, 9, 5, 9, 8, 3, 1, 11, 0, 1, 15, 4, 5, 11, 11, 9, 2, 12, 15, 13, 4, 15, 11, 4, 5, 9, 7, 3, 11, 4, 8, 0, 3, 4, 2, 7, 8, 0, 0, 5, 7, 15, 6, 3, 11, 4, 8, 0, 11, 1, 15]
59.5452380952381 221.0833254563493 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 11, 4, 5, 4, 4, 9, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 7, 4, 5, 8, 9, 9, 7, 11, 3, 3, 7, 0, 11, 11, 9, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 11, 7, 3, 9, 7, 11, 9, 5, 4, 11, 4, 11]
58.857142857142854 227.73286772619062 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 3, 7, 9, 5, 4, 7, 0, 3, 11, 11, 4, 5, 9, 11, 7, 9, 3, 7, 9, 3, 11, 4, 5, 9, 11, 2, 3, 7, 5, 9, 7, 3, 9, 7, 11, 4, 4, 5, 8, 9, 9]
58.78571428571429 230.58769115873025 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 8, 7, 11, 3, 7, 9, 5, 4, 11, 9, 2, 0, 8, 5, 11, 5, 9, 7, 3, 4, 11, 4, 9, 7, 4, 8, 11, 3, 0, 11, 9, 9]
58.98571428571429 226.86979313888895 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 7, 7, 9, 11, 4, 11, 0, 3, 11, 8, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 9, 11, 4, 4, 5, 11, 3, 4, 7, 5, 9, 7, 3, 11, 4, 4, 5, 8, 9, 9]
59.03571428571428 224.31532533730157 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 3, 7, 9, 5, 4, 4, 9, 4, 11, 3, 11, 9, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 5, 4, 11, 4, 7, 5, 9, 7, 3, 11, 4, 8, 11, 3, 0, 11, 9, 9]
60.035714285714285 216.13250445238094 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 4, 7, 9, 5, 9, 4, 4, 11, 3, 9, 7, 9, 7, 3, 4, 11, 11, 7, 9, 3, 11, 4, 5, 9, 11, 2, 3, 7, 5, 9, 7, 3, 11, 4, 9, 11, 3, 11, 4, 9, 9]
63.07142857142857 215.29114888095242 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 4, 7, 9, 5, 9, 4, 4, 7, 9, 4, 11, 3, 11, 9, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 5, 4, 11, 3, 9, 7, 11, 11, 4, 3, 7, 9, 7, 9, 3, 11]
58.464285714285715 234.1132539365079 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 11, 7, 3, 3, 4, 4, 4, 11, 9, 9, 0, 8, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 5, 9, 11, 3, 11, 4, 9, 5, 9, 7, 4, 11, 7, 9, 3, 11, 5, 11, 3, 9]
58.64285714285714 233.36684149206354 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 11, 4, 5, 4, 4, 11, 9, 9, 1, 11, 3, 11, 7, 3, 9, 7, 11, 9, 5, 4, 11, 4, 4, 7, 5, 9, 7, 3, 11, 4, 8, 0, 3, 4, 9, 11, 7, 4, 4, 9, 11, 11, 0, 7, 3, 3, 11, 7, 9, 9, 8, 5, 11]
58.74999999999999 233.18613294047623 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 7, 11, 9, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 7, 4, 4, 11, 4, 5, 9, 11, 7, 9, 3, 7, 11, 3, 11, 4, 8, 1, 9, 9, 11, 4, 4, 9, 11, 11, 0, 7, 3, 3, 11, 7, 9, 9, 8, 5, 11]
72.14285714285714 210.5631508769841 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 11, 3, 9, 7, 11, 11, 4, 3, 7, 9, 7, 9, 3, 11, 4, 4, 9, 5, 9, 7, 4, 9, 9, 7, 11, 3, 3, 7, 0, 11, 9, 11, 7, 9, 9, 7, 3, 11, 11, 3, 7, 5, 9, 7, 3, 11, 4, 9, 11, 3, 11, 4, 9, 9]
67.14285714285714 212.25223184523819 [3, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 7, 11, 9, 4, 3, 0, 8, 3, 7, 3, 7, 9, 5, 9, 4, 4, 11, 11, 7, 9, 4, 11, 3, 11, 9, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 5, 4, 11, 3, 9, 7, 11, 11, 4, 3, 7, 9, 7, 9]
65.78571428571428 213.6272052222222 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 11, 4, 5, 9, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 9, 9, 7, 11, 3, 3, 7, 0, 11, 9, 11, 4, 5, 9, 7, 3, 4, 9, 5, 9, 7, 4, 7, 11, 3, 11, 11, 3, 9, 9, 7, 11, 3]
63.75 214.73184602380954 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 4, 7, 9, 5, 9, 4, 11, 3, 11, 9, 4, 11, 3, 7, 9, 5, 7, 2, 11, 9, 5, 9, 7, 4, 5, 9, 11, 7, 9, 4, 4, 11, 3, 9, 7, 9, 7, 3, 4, 11, 11]
55.273412698412706 290.2726699583333 [7, 9, 7, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 0, 3, 2, 11, 4, 1, 15, 7, 11, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 11, 4, 5, 9, 7, 2, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 4, 11, 9, 2, 0, 8, 5, 11, 15, 13, 7, 5, 11, 9, 0, 4, 11, 3, 11, 4, 8, 0, 3, 4, 12, 2, 9, 11, 11, 5, 4, 3, 11, 0, 7, 1, 15]
54.57142857142856 294.6528934047621 [11, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 11, 8, 4, 11, 3, 7, 9, 5, 4, 11, 9, 9, 1, 8, 5, 9, 7, 3, 4, 11, 4, 3, 0, 8, 4, 8, 9, 8, 9, 0, 5, 7, 3, 0, 11, 4, 5, 9, 7, 3, 11, 4, 8, 1, 9, 3, 11, 7, 7, 11, 12, 9, 5, 8, 0, 4, 11]
54.65079365079366 294.0830779206348 [11, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 7, 11, 3, 0, 4, 0, 8, 5, 9, 12, 3, 7, 9, 5, 4, 11, 0, 3, 11, 8, 7, 9, 7, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 0, 3, 2, 11]
54.30079365079365 356.0697162063492 [7, 9, 7, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 0, 3, 2, 15, 11, 1, 15, 7, 11, 9, 9, 1, 3, 3, 15, 14, 10, 13, 0, 9, 12, 4, 15, 3, 7, 5, 0, 9, 9, 11, 7, 15, 1, 9, 8, 0, 9, 7, 0, 11, 3, 4, 5, 11, 11, 9, 2, 12, 15, 13, 4, 15, 11, 4, 5, 9, 7, 3, 11, 4, 8, 0, 3, 4, 2, 7, 8, 0, 0, 5, 7, 15, 6, 3, 11, 4, 8, 0, 11, 1, 15]
54.30952380952382 337.1354228928569 [7, 9, 7, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 0, 3, 15, 7, 2, 7, 9, 3, 11, 4, 8, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 7, 0, 11, 3, 13, 4, 15, 11, 4, 5, 9, 7, 3, 1, 11, 0, 1, 15, 9, 4, 7, 0, 1, 15, 4, 5, 11, 11, 9, 2, 12, 15, 7, 9, 5, 11, 4, 5, 0, 3, 4, 2, 7, 8, 0, 0, 5, 7, 15, 6, 3, 11, 4, 8, 0, 11, 7, 15]
55.61904761904762 260.49066341666673 [11, 11, 3, 0, 11, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 7, 11, 3, 9, 1, 8, 4, 11, 3, 7, 12, 4, 9, 11, 4, 7, 5, 9, 7, 3, 11, 4, 8, 11, 3, 0, 11, 4, 5, 9, 7, 3, 11, 4, 7, 11, 12, 9, 5, 8, 0, 4, 11]
55.63095238095238 257.64654343650807 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 11, 5, 9, 7, 3, 4, 11, 4, 9, 7, 3, 11, 4, 8, 1, 9, 9, 0, 11, 11, 3, 7, 7, 11, 5, 8, 1, 9, 9, 11, 4, 8, 0, 3, 4, 11, 4, 3, 7, 9, 5, 8, 4, 7, 11, 12, 4, 9, 5, 8, 9, 9]
56.44642857142856 255.28019363293646 [11, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 0, 8, 5, 9, 12, 11, 7, 7, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 11, 4, 7, 5, 9, 7, 3, 11, 4, 8, 11, 3, 0, 11, 4, 11]
55.32738095238095 279.3485989107144 [11, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 7, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 11, 4, 7, 5, 9, 7, 3, 11, 4, 8, 11, 3, 0, 11, 4, 5, 9, 7, 3, 12, 9, 5, 8, 0, 4, 11]
57.78571428571428 235.01956216666676 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 11, 7, 3, 11, 8, 0, 2, 9, 11, 4, 5, 9, 7, 3, 11, 4, 8, 0, 3, 4, 2, 7, 9, 5, 7, 3, 2, 11, 9, 5, 4, 11, 3, 9, 7, 7, 11, 4, 4, 5, 8, 9, 9]
57.71428571428571 236.65497533333334 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 11, 4, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 4, 12, 11, 7, 4, 7, 9, 5, 9, 4, 11, 3, 11, 4, 8, 0, 3, 4, 11, 8, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 9, 9]
57.583333333333336 238.2948239801587 [11, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 8, 4, 11, 3, 7, 9, 5, 7, 4, 11, 3, 11, 4, 7, 11, 3, 0, 11, 4, 5, 9, 7, 3, 11, 7, 11, 9, 5, 8, 0, 4, 11]
57.10714285714286 245.8404953095239 [3, 11, 9, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 9, 7, 3, 4, 11, 4, 15, 1, 0, 3, 4, 3, 9, 4, 7, 5, 9, 7, 3, 11, 4, 8, 1, 9, 9, 11, 4, 9, 5, 4, 11, 3, 9, 7, 11, 3, 7, 4, 5, 9, 11, 9]
56.926190476190484 252.70873315873015 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 9, 9, 1, 9, 8, 4, 5, 9, 7, 2, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 4, 1, 9, 9, 11, 4, 4, 5, 4, 11, 9, 0, 5, 7, 11, 11, 3, 9, 7, 11, 8, 0, 3, 4, 0, 11, 11, 3, 7, 7, 11, 4, 4, 5, 8, 9, 9]
56.82738095238095 254.67162705753967 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 11, 4, 5, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 9, 7, 3, 4, 11, 4, 15, 1, 0, 8, 1, 9, 9, 11, 4, 4, 5, 4, 11, 9, 0, 3, 9, 7, 11, 8, 0, 3, 4, 0, 11, 11, 3, 7, 7, 11, 4, 4, 5, 8, 9, 9]
56.86904761904762 254.24157340476197 [11, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 7, 5, 9, 7, 7, 9, 5, 9, 4, 11, 3, 11, 4, 7, 11, 11, 4, 8, 1, 9, 3, 11, 7, 7, 11, 12, 9, 5, 8, 0, 4, 11]
57.25952380952381 241.47987153968268 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 9, 7, 2, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 4, 7, 11, 2, 3, 9, 5, 4, 4, 11, 9, 9, 1, 8, 11, 7, 3, 11, 8, 0, 2, 9, 11, 4, 5, 9, 7, 3, 11, 7, 11, 4, 4, 5, 8, 9, 9]
